INFO:root:Called with argument: Namespace(begin_epoch=0, dataset='PascalVOC', dataset_path='data/VOCdevkit', end_epoch=20, frequent=20, gpus='1', image_set='2007_trainval', kvstore='device', lr=0.001, lr_step='7', network='resnet', no_flip=False, no_shuffle=False, prefix='model/resnet-uav/e2e', pretrained='model/resnet-101', pretrained_epoch=0, resume=False, root_path='data', work_load_list=None)
INFO:root:{'ANCHOR_RATIOS': [0.5, 1, 2],
 'ANCHOR_SCALES': [8, 16, 32],
 'FIXED_PARAMS': ['conv0', 'stage1', 'gamma', 'beta'],
 'FIXED_PARAMS_SHARED': ['conv0',
                         'stage1',
                         'stage2',
                         'stage3',
                         'gamma',
                         'beta'],
 'IMAGE_STRIDE': 0,
 'NUM_ANCHORS': 9,
 'NUM_CLASSES': 3,
 'PIXEL_MEANS': array([0, 0, 0]),
 'RCNN_FEAT_STRIDE': 16,
 'RPN_FEAT_STRIDE': 16,
 'SCALES': [(600, 1000)],
 'TEST': {'BATCH_IMAGES': 1,
          'CXX_PROPOSAL': True,
          'ENABLE_DEFORMABLE_ROIPOOLING': False,
          'HAS_RPN': False,
          'NMS': 0.3,
          'PROPOSAL_MIN_SIZE': 16,
          'PROPOSAL_NMS_THRESH': 0.7,
          'PROPOSAL_POST_NMS_TOP_N': 2000,
          'PROPOSAL_PRE_NMS_TOP_N': 20000,
          'RPN_MIN_SIZE': 16,
          'RPN_NMS_THRESH': 0.7,
          'RPN_POST_NMS_TOP_N': 300,
          'RPN_PRE_NMS_TOP_N': 6000},
 'TRAIN': {'ASPECT_GROUPING': True,
           'BATCH_IMAGES': 1,
           'BATCH_ROIS': 128,
           'BATCH_ROIS_OHEM': 128,
           'BBOX_MEANS': [0.0, 0.0, 0.0, 0.0],
           'BBOX_NORMALIZATION_PRECOMPUTED': True,
           'BBOX_REGRESSION_THRESH': 0.5,
           'BBOX_STDS': [0.1, 0.1, 0.2, 0.2],
           'BBOX_WEIGHTS': array([ 1.,  1.,  1.,  1.]),
           'BG_THRESH_HI': 0.5,
           'BG_THRESH_LO': 0.0,
           'CXX_PROPOSAL': True,
           'ENABLE_DEFORMABLE_ROIPOOLING': False,
           'ENABLE_FOCALLOSS': False,
           'ENABLE_OHEM': False,
           'END2END': True,
           'FG_FRACTION': 0.25,
           'FG_THRESH': 0.5,
           'RPN_BATCH_SIZE': 256,
           'RPN_BBOX_WEIGHTS': [1.0, 1.0, 1.0, 1.0],
           'RPN_CLOBBER_POSITIVES': False,
           'RPN_FG_FRACTION': 0.5,
           'RPN_MIN_SIZE': 16,
           'RPN_NEGATIVE_OVERLAP': 0.3,
           'RPN_NMS_THRESH': 0.7,
           'RPN_POSITIVE_OVERLAP': 0.7,
           'RPN_POSITIVE_WEIGHT': -1.0,
           'RPN_POST_NMS_TOP_N': 2000,
           'RPN_PRE_NMS_TOP_N': 12000}}
INFO:root:voc_2007_trainval num_images 2263
INFO:root:voc_2007_trainval wrote gt roidb to data/cache/voc_2007_trainval_gt_roidb.pkl
INFO:root:voc_2007_trainval append flipped images to roidb
INFO:root:load data: filtered 12 roidb entries: 4526 -> 4514
INFO:root:providing maximum shape [('data', (1, 3, 600, 1000)), ('gt_boxes', (1, 100, 5))] [('label', (1, 21546)), ('bbox_target', (1, 36, 38, 63)), ('bbox_weight', (1, 36, 38, 63))]
INFO:root:output shape {'bbox_loss_reshape_output': (1L, 128L, 12L),
 'blockgrad0_output': (1L, 128L),
 'cls_prob_reshape_output': (1L, 128L, 3L),
 'rpn_bbox_loss_output': (1L, 36L, 36L, 63L),
 'rpn_cls_prob_output': (1L, 2L, 324L, 63L)}
INFO:root:lr 0.001000 lr_epoch_diff [7] lr_iters [31598]
[09:42:14] src/operator/././cudnn_algoreg-inl.h:112: Running performance tests to find the best convolution algorithm, this can take a while... (setting env variable MXNET_CUDNN_AUTOTUNE_DEFAULT to 0 to disable)
[09:42:28] src/operator/././cudnn_algoreg-inl.h:112: Running performance tests to find the best convolution algorithm, this can take a while... (setting env variable MXNET_CUDNN_AUTOTUNE_DEFAULT to 0 to disable)
INFO:root:Epoch[0] Batch [20]	Speed: 3.06 samples/sec	Train-RPNAcc=0.765439,	RPNLogLoss=0.502472,	RPNL1Loss=2.671298,	RCNNAcc=0.966890,	RCNNLogLoss=0.201803,	RCNNL1Loss=0.610765,	
INFO:root:Epoch[11] Batch [2380]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999882,	RPNLogLoss=0.000602,	RPNL1Loss=0.118963,	RCNNAcc=0.990127,	RCNNLogLoss=0.028921,	RCNNL1Loss=0.667056,	
INFO:root:Epoch[11] Batch [2400]	Speed: 3.92 samples/sec	Train-RPNAcc=0.999883,	RPNLogLoss=0.000608,	RPNL1Loss=0.118998,	RCNNAcc=0.990157,	RCNNLogLoss=0.028880,	RCNNL1Loss=0.667014,	
INFO:root:Epoch[11] Batch [2420]	Speed: 3.65 samples/sec	Train-RPNAcc=0.999884,	RPNLogLoss=0.000607,	RPNL1Loss=0.118953,	RCNNAcc=0.990167,	RCNNLogLoss=0.028870,	RCNNL1Loss=0.666931,	
INFO:root:Epoch[11] Batch [2440]	Speed: 3.71 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000603,	RPNL1Loss=0.119057,	RCNNAcc=0.990187,	RCNNLogLoss=0.028825,	RCNNL1Loss=0.668041,	
INFO:root:Epoch[11] Batch [2460]	Speed: 3.85 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000600,	RPNL1Loss=0.118814,	RCNNAcc=0.990153,	RCNNLogLoss=0.028912,	RCNNL1Loss=0.668470,	
INFO:root:Epoch[11] Batch [2480]	Speed: 3.59 samples/sec	Train-RPNAcc=0.999887,	RPNLogLoss=0.000597,	RPNL1Loss=0.118742,	RCNNAcc=0.990153,	RCNNLogLoss=0.028908,	RCNNL1Loss=0.668687,	
INFO:root:Epoch[11] Batch [2500]	Speed: 3.81 samples/sec	Train-RPNAcc=0.999888,	RPNLogLoss=0.000593,	RPNL1Loss=0.118950,	RCNNAcc=0.990148,	RCNNLogLoss=0.028899,	RCNNL1Loss=0.668123,	
INFO:root:Epoch[11] Batch [2520]	Speed: 4.03 samples/sec	Train-RPNAcc=0.999888,	RPNLogLoss=0.000590,	RPNL1Loss=0.119086,	RCNNAcc=0.990192,	RCNNLogLoss=0.028824,	RCNNL1Loss=0.668422,	
INFO:root:Epoch[11] Batch [2540]	Speed: 3.79 samples/sec	Train-RPNAcc=0.999889,	RPNLogLoss=0.000588,	RPNL1Loss=0.119163,	RCNNAcc=0.990158,	RCNNLogLoss=0.028918,	RCNNL1Loss=0.668148,	
INFO:root:Epoch[11] Batch [2560]	Speed: 3.80 samples/sec	Train-RPNAcc=0.999890,	RPNLogLoss=0.000588,	RPNL1Loss=0.119303,	RCNNAcc=0.990183,	RCNNLogLoss=0.028868,	RCNNL1Loss=0.666950,	
INFO:root:Epoch[11] Batch [2580]	Speed: 3.85 samples/sec	Train-RPNAcc=0.999891,	RPNLogLoss=0.000586,	RPNL1Loss=0.119290,	RCNNAcc=0.990166,	RCNNLogLoss=0.028917,	RCNNL1Loss=0.665603,	
INFO:root:Epoch[11] Batch [2600]	Speed: 3.99 samples/sec	Train-RPNAcc=0.999890,	RPNLogLoss=0.000584,	RPNL1Loss=0.119207,	RCNNAcc=0.990151,	RCNNLogLoss=0.028935,	RCNNL1Loss=0.666201,	
INFO:root:Epoch[11] Batch [2620]	Speed: 3.81 samples/sec	Train-RPNAcc=0.999891,	RPNLogLoss=0.000581,	RPNL1Loss=0.119525,	RCNNAcc=0.990113,	RCNNLogLoss=0.029024,	RCNNL1Loss=0.665635,	
INFO:root:Epoch[11] Batch [2640]	Speed: 3.79 samples/sec	Train-RPNAcc=0.999892,	RPNLogLoss=0.000578,	RPNL1Loss=0.119436,	RCNNAcc=0.990108,	RCNNLogLoss=0.029023,	RCNNL1Loss=0.665105,	
INFO:root:Epoch[11] Batch [2660]	Speed: 3.98 samples/sec	Train-RPNAcc=0.999893,	RPNLogLoss=0.000575,	RPNL1Loss=0.119220,	RCNNAcc=0.990112,	RCNNLogLoss=0.028995,	RCNNL1Loss=0.664512,	
INFO:root:Epoch[11] Batch [2680]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999892,	RPNLogLoss=0.000575,	RPNL1Loss=0.119323,	RCNNAcc=0.990116,	RCNNLogLoss=0.028994,	RCNNL1Loss=0.664014,	
INFO:root:Epoch[11] Batch [2700]	Speed: 3.95 samples/sec	Train-RPNAcc=0.999893,	RPNLogLoss=0.000572,	RPNL1Loss=0.119491,	RCNNAcc=0.990108,	RCNNLogLoss=0.029045,	RCNNL1Loss=0.664298,	
INFO:root:Epoch[11] Batch [2720]	Speed: 3.81 samples/sec	Train-RPNAcc=0.999894,	RPNLogLoss=0.000570,	RPNL1Loss=0.119438,	RCNNAcc=0.990126,	RCNNLogLoss=0.028984,	RCNNL1Loss=0.663500,	
INFO:root:Epoch[11] Batch [2740]	Speed: 4.00 samples/sec	Train-RPNAcc=0.999893,	RPNLogLoss=0.000575,	RPNL1Loss=0.119483,	RCNNAcc=0.990110,	RCNNLogLoss=0.029032,	RCNNL1Loss=0.662819,	
INFO:root:Epoch[11] Batch [2760]	Speed: 3.87 samples/sec	Train-RPNAcc=0.999891,	RPNLogLoss=0.000582,	RPNL1Loss=0.119454,	RCNNAcc=0.990085,	RCNNLogLoss=0.029112,	RCNNL1Loss=0.662820,	
INFO:root:Epoch[11] Batch [2780]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999892,	RPNLogLoss=0.000579,	RPNL1Loss=0.119478,	RCNNAcc=0.990097,	RCNNLogLoss=0.029104,	RCNNL1Loss=0.663222,	
INFO:root:Epoch[11] Batch [2800]	Speed: 3.87 samples/sec	Train-RPNAcc=0.999893,	RPNLogLoss=0.000577,	RPNL1Loss=0.119502,	RCNNAcc=0.990107,	RCNNLogLoss=0.029102,	RCNNL1Loss=0.664070,	
INFO:root:Epoch[11] Batch [2820]	Speed: 3.66 samples/sec	Train-RPNAcc=0.999893,	RPNLogLoss=0.000575,	RPNL1Loss=0.119524,	RCNNAcc=0.990110,	RCNNLogLoss=0.029051,	RCNNL1Loss=0.664807,	
INFO:root:Epoch[11] Batch [2840]	Speed: 3.82 samples/sec	Train-RPNAcc=0.999894,	RPNLogLoss=0.000572,	RPNL1Loss=0.119419,	RCNNAcc=0.990111,	RCNNLogLoss=0.029035,	RCNNL1Loss=0.664265,	
INFO:root:Epoch[11] Batch [2860]	Speed: 3.92 samples/sec	Train-RPNAcc=0.999895,	RPNLogLoss=0.000569,	RPNL1Loss=0.119348,	RCNNAcc=0.990126,	RCNNLogLoss=0.029023,	RCNNL1Loss=0.664541,	
INFO:root:Epoch[11] Batch [2880]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999896,	RPNLogLoss=0.000567,	RPNL1Loss=0.119136,	RCNNAcc=0.990137,	RCNNLogLoss=0.029002,	RCNNL1Loss=0.664576,	
INFO:root:Epoch[11] Batch [2900]	Speed: 3.91 samples/sec	Train-RPNAcc=0.999896,	RPNLogLoss=0.000565,	RPNL1Loss=0.119278,	RCNNAcc=0.990127,	RCNNLogLoss=0.029014,	RCNNL1Loss=0.664818,	
INFO:root:Epoch[11] Batch [2920]	Speed: 4.02 samples/sec	Train-RPNAcc=0.999897,	RPNLogLoss=0.000563,	RPNL1Loss=0.119664,	RCNNAcc=0.990120,	RCNNLogLoss=0.029008,	RCNNL1Loss=0.664877,	
INFO:root:Epoch[11] Batch [2940]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999898,	RPNLogLoss=0.000562,	RPNL1Loss=0.120052,	RCNNAcc=0.990139,	RCNNLogLoss=0.028982,	RCNNL1Loss=0.664793,	
INFO:root:Epoch[11] Batch [2960]	Speed: 3.74 samples/sec	Train-RPNAcc=0.999898,	RPNLogLoss=0.000559,	RPNL1Loss=0.120491,	RCNNAcc=0.990161,	RCNNLogLoss=0.028942,	RCNNL1Loss=0.665718,	
INFO:root:Epoch[11] Batch [2980]	Speed: 4.06 samples/sec	Train-RPNAcc=0.999896,	RPNLogLoss=0.000567,	RPNL1Loss=0.120687,	RCNNAcc=0.990154,	RCNNLogLoss=0.028973,	RCNNL1Loss=0.665578,	
INFO:root:Epoch[11] Batch [3000]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999897,	RPNLogLoss=0.000565,	RPNL1Loss=0.120737,	RCNNAcc=0.990139,	RCNNLogLoss=0.028967,	RCNNL1Loss=0.665673,	
INFO:root:Epoch[11] Batch [3020]	Speed: 3.88 samples/sec	Train-RPNAcc=0.999893,	RPNLogLoss=0.000578,	RPNL1Loss=0.120679,	RCNNAcc=0.990139,	RCNNLogLoss=0.028976,	RCNNL1Loss=0.665451,	
INFO:root:Epoch[11] Batch [3040]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999893,	RPNLogLoss=0.000576,	RPNL1Loss=0.120414,	RCNNAcc=0.990122,	RCNNLogLoss=0.028993,	RCNNL1Loss=0.664411,	
INFO:root:Epoch[11] Batch [3060]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999894,	RPNLogLoss=0.000573,	RPNL1Loss=0.120394,	RCNNAcc=0.990125,	RCNNLogLoss=0.029004,	RCNNL1Loss=0.664577,	
INFO:root:Epoch[11] Batch [3080]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999895,	RPNLogLoss=0.000571,	RPNL1Loss=0.120172,	RCNNAcc=0.990134,	RCNNLogLoss=0.029022,	RCNNL1Loss=0.664426,	
INFO:root:Epoch[11] Batch [3100]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999895,	RPNLogLoss=0.000569,	RPNL1Loss=0.120149,	RCNNAcc=0.990127,	RCNNLogLoss=0.029050,	RCNNL1Loss=0.664277,	
INFO:root:Epoch[11] Batch [3120]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999896,	RPNLogLoss=0.000567,	RPNL1Loss=0.119956,	RCNNAcc=0.990120,	RCNNLogLoss=0.029071,	RCNNL1Loss=0.664554,	
INFO:root:Epoch[11] Batch [3140]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999897,	RPNLogLoss=0.000564,	RPNL1Loss=0.120005,	RCNNAcc=0.990128,	RCNNLogLoss=0.029058,	RCNNL1Loss=0.664717,	
INFO:root:Epoch[11] Batch [3160]	Speed: 3.84 samples/sec	Train-RPNAcc=0.999897,	RPNLogLoss=0.000562,	RPNL1Loss=0.119930,	RCNNAcc=0.990153,	RCNNLogLoss=0.028992,	RCNNL1Loss=0.664703,	
INFO:root:Epoch[11] Batch [3180]	Speed: 3.96 samples/sec	Train-RPNAcc=0.999898,	RPNLogLoss=0.000560,	RPNL1Loss=0.119942,	RCNNAcc=0.990149,	RCNNLogLoss=0.028986,	RCNNL1Loss=0.664504,	
INFO:root:Epoch[11] Batch [3200]	Speed: 3.99 samples/sec	Train-RPNAcc=0.999899,	RPNLogLoss=0.000558,	RPNL1Loss=0.120004,	RCNNAcc=0.990159,	RCNNLogLoss=0.028971,	RCNNL1Loss=0.664138,	
INFO:root:Epoch[11] Batch [3220]	Speed: 3.74 samples/sec	Train-RPNAcc=0.999899,	RPNLogLoss=0.000555,	RPNL1Loss=0.119905,	RCNNAcc=0.990155,	RCNNLogLoss=0.028973,	RCNNL1Loss=0.664036,	
INFO:root:Epoch[11] Batch [3240]	Speed: 3.88 samples/sec	Train-RPNAcc=0.999900,	RPNLogLoss=0.000553,	RPNL1Loss=0.119902,	RCNNAcc=0.990098,	RCNNLogLoss=0.029072,	RCNNL1Loss=0.663812,	
INFO:root:Epoch[11] Batch [3260]	Speed: 3.97 samples/sec	Train-RPNAcc=0.999901,	RPNLogLoss=0.000551,	RPNL1Loss=0.120035,	RCNNAcc=0.990091,	RCNNLogLoss=0.029121,	RCNNL1Loss=0.664262,	
INFO:root:Epoch[11] Batch [3280]	Speed: 4.02 samples/sec	Train-RPNAcc=0.999900,	RPNLogLoss=0.000555,	RPNL1Loss=0.120003,	RCNNAcc=0.990085,	RCNNLogLoss=0.029162,	RCNNL1Loss=0.664116,	
INFO:root:Epoch[11] Batch [3300]	Speed: 3.96 samples/sec	Train-RPNAcc=0.999901,	RPNLogLoss=0.000553,	RPNL1Loss=0.119896,	RCNNAcc=0.990083,	RCNNLogLoss=0.029134,	RCNNL1Loss=0.664726,	
INFO:root:Epoch[11] Batch [3320]	Speed: 3.77 samples/sec	Train-RPNAcc=0.999901,	RPNLogLoss=0.000552,	RPNL1Loss=0.120103,	RCNNAcc=0.990056,	RCNNLogLoss=0.029213,	RCNNL1Loss=0.665235,	
INFO:root:Epoch[11] Batch [3340]	Speed: 3.87 samples/sec	Train-RPNAcc=0.999897,	RPNLogLoss=0.000562,	RPNL1Loss=0.120415,	RCNNAcc=0.990046,	RCNNLogLoss=0.029245,	RCNNL1Loss=0.664861,	
INFO:root:Epoch[11] Batch [3360]	Speed: 3.80 samples/sec	Train-RPNAcc=0.999897,	RPNLogLoss=0.000564,	RPNL1Loss=0.120369,	RCNNAcc=0.990044,	RCNNLogLoss=0.029231,	RCNNL1Loss=0.665443,	
INFO:root:Epoch[11] Batch [3380]	Speed: 3.91 samples/sec	Train-RPNAcc=0.999897,	RPNLogLoss=0.000562,	RPNL1Loss=0.120492,	RCNNAcc=0.990045,	RCNNLogLoss=0.029212,	RCNNL1Loss=0.665451,	
INFO:root:Epoch[11] Batch [3400]	Speed: 3.83 samples/sec	Train-RPNAcc=0.999898,	RPNLogLoss=0.000561,	RPNL1Loss=0.120531,	RCNNAcc=0.990040,	RCNNLogLoss=0.029211,	RCNNL1Loss=0.665094,	
INFO:root:Epoch[11] Batch [3420]	Speed: 3.98 samples/sec	Train-RPNAcc=0.999895,	RPNLogLoss=0.000567,	RPNL1Loss=0.120726,	RCNNAcc=0.990061,	RCNNLogLoss=0.029178,	RCNNL1Loss=0.665138,	
INFO:root:Epoch[11] Batch [3440]	Speed: 3.84 samples/sec	Train-RPNAcc=0.999894,	RPNLogLoss=0.000574,	RPNL1Loss=0.120469,	RCNNAcc=0.990056,	RCNNLogLoss=0.029192,	RCNNL1Loss=0.664716,	
INFO:root:Epoch[11] Batch [3460]	Speed: 3.77 samples/sec	Train-RPNAcc=0.999881,	RPNLogLoss=0.000605,	RPNL1Loss=0.120687,	RCNNAcc=0.990059,	RCNNLogLoss=0.029184,	RCNNL1Loss=0.664383,	
INFO:root:Epoch[11] Batch [3480]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999882,	RPNLogLoss=0.000602,	RPNL1Loss=0.120449,	RCNNAcc=0.990037,	RCNNLogLoss=0.029236,	RCNNL1Loss=0.664209,	
INFO:root:Epoch[11] Batch [3500]	Speed: 3.89 samples/sec	Train-RPNAcc=0.999883,	RPNLogLoss=0.000601,	RPNL1Loss=0.120286,	RCNNAcc=0.990034,	RCNNLogLoss=0.029226,	RCNNL1Loss=0.664279,	
INFO:root:Epoch[11] Batch [3520]	Speed: 3.98 samples/sec	Train-RPNAcc=0.999884,	RPNLogLoss=0.000599,	RPNL1Loss=0.120260,	RCNNAcc=0.990044,	RCNNLogLoss=0.029227,	RCNNL1Loss=0.663874,	
INFO:root:Epoch[11] Batch [3540]	Speed: 3.94 samples/sec	Train-RPNAcc=0.999884,	RPNLogLoss=0.000596,	RPNL1Loss=0.119985,	RCNNAcc=0.990034,	RCNNLogLoss=0.029255,	RCNNL1Loss=0.664059,	
INFO:root:Epoch[11] Batch [3560]	Speed: 3.88 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000594,	RPNL1Loss=0.119918,	RCNNAcc=0.990016,	RCNNLogLoss=0.029271,	RCNNL1Loss=0.664778,	
INFO:root:Epoch[11] Batch [3580]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000593,	RPNL1Loss=0.119743,	RCNNAcc=0.990028,	RCNNLogLoss=0.029238,	RCNNL1Loss=0.664588,	
INFO:root:Epoch[11] Batch [3600]	Speed: 3.81 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000594,	RPNL1Loss=0.119700,	RCNNAcc=0.990024,	RCNNLogLoss=0.029201,	RCNNL1Loss=0.664517,	
INFO:root:Epoch[11] Batch [3620]	Speed: 3.87 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000592,	RPNL1Loss=0.119678,	RCNNAcc=0.990041,	RCNNLogLoss=0.029202,	RCNNL1Loss=0.664092,	
INFO:root:Epoch[11] Batch [3640]	Speed: 3.92 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000590,	RPNL1Loss=0.119579,	RCNNAcc=0.990044,	RCNNLogLoss=0.029178,	RCNNL1Loss=0.664814,	
INFO:root:Epoch[11] Batch [3660]	Speed: 4.08 samples/sec	Train-RPNAcc=0.999887,	RPNLogLoss=0.000588,	RPNL1Loss=0.119576,	RCNNAcc=0.990043,	RCNNLogLoss=0.029200,	RCNNL1Loss=0.664436,	
INFO:root:Epoch[11] Batch [3680]	Speed: 3.97 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000592,	RPNL1Loss=0.119700,	RCNNAcc=0.990061,	RCNNLogLoss=0.029136,	RCNNL1Loss=0.663791,	
INFO:root:Epoch[11] Batch [3700]	Speed: 4.00 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000591,	RPNL1Loss=0.119785,	RCNNAcc=0.990051,	RCNNLogLoss=0.029136,	RCNNL1Loss=0.663833,	
INFO:root:Epoch[11] Batch [3720]	Speed: 4.00 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000591,	RPNL1Loss=0.119740,	RCNNAcc=0.990052,	RCNNLogLoss=0.029152,	RCNNL1Loss=0.663457,	
INFO:root:Epoch[11] Batch [3740]	Speed: 3.98 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000589,	RPNL1Loss=0.119684,	RCNNAcc=0.990053,	RCNNLogLoss=0.029156,	RCNNL1Loss=0.663441,	
INFO:root:Epoch[11] Batch [3760]	Speed: 3.78 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000591,	RPNL1Loss=0.119695,	RCNNAcc=0.990071,	RCNNLogLoss=0.029157,	RCNNL1Loss=0.663095,	
INFO:root:Epoch[11] Batch [3780]	Speed: 3.90 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000590,	RPNL1Loss=0.119625,	RCNNAcc=0.990063,	RCNNLogLoss=0.029175,	RCNNL1Loss=0.662613,	
INFO:root:Epoch[11] Batch [3800]	Speed: 4.17 samples/sec	Train-RPNAcc=0.999887,	RPNLogLoss=0.000589,	RPNL1Loss=0.119625,	RCNNAcc=0.990054,	RCNNLogLoss=0.029195,	RCNNL1Loss=0.662466,	
INFO:root:Epoch[11] Batch [3820]	Speed: 4.04 samples/sec	Train-RPNAcc=0.999888,	RPNLogLoss=0.000587,	RPNL1Loss=0.119966,	RCNNAcc=0.990043,	RCNNLogLoss=0.029206,	RCNNL1Loss=0.662388,	
INFO:root:Epoch[11] Batch [3840]	Speed: 3.75 samples/sec	Train-RPNAcc=0.999888,	RPNLogLoss=0.000586,	RPNL1Loss=0.119978,	RCNNAcc=0.990011,	RCNNLogLoss=0.029267,	RCNNL1Loss=0.662892,	
INFO:root:Epoch[11] Batch [3860]	Speed: 4.02 samples/sec	Train-RPNAcc=0.999889,	RPNLogLoss=0.000584,	RPNL1Loss=0.119849,	RCNNAcc=0.990002,	RCNNLogLoss=0.029291,	RCNNL1Loss=0.662897,	
INFO:root:Epoch[11] Batch [3880]	Speed: 3.88 samples/sec	Train-RPNAcc=0.999889,	RPNLogLoss=0.000582,	RPNL1Loss=0.119847,	RCNNAcc=0.989991,	RCNNLogLoss=0.029284,	RCNNL1Loss=0.661958,	
INFO:root:Epoch[11] Batch [3900]	Speed: 4.02 samples/sec	Train-RPNAcc=0.999890,	RPNLogLoss=0.000580,	RPNL1Loss=0.119677,	RCNNAcc=0.989991,	RCNNLogLoss=0.029290,	RCNNL1Loss=0.661681,	
INFO:root:Epoch[11] Batch [3920]	Speed: 3.95 samples/sec	Train-RPNAcc=0.999889,	RPNLogLoss=0.000582,	RPNL1Loss=0.119556,	RCNNAcc=0.989990,	RCNNLogLoss=0.029275,	RCNNL1Loss=0.661690,	
INFO:root:Epoch[11] Batch [3940]	Speed: 3.85 samples/sec	Train-RPNAcc=0.999890,	RPNLogLoss=0.000580,	RPNL1Loss=0.119705,	RCNNAcc=0.989979,	RCNNLogLoss=0.029292,	RCNNL1Loss=0.661514,	
INFO:root:Epoch[11] Batch [3960]	Speed: 3.75 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000598,	RPNL1Loss=0.119807,	RCNNAcc=0.989978,	RCNNLogLoss=0.029273,	RCNNL1Loss=0.661173,	
INFO:root:Epoch[11] Batch [3980]	Speed: 3.76 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000596,	RPNL1Loss=0.119703,	RCNNAcc=0.989997,	RCNNLogLoss=0.029233,	RCNNL1Loss=0.660853,	
INFO:root:Epoch[11] Batch [4000]	Speed: 3.97 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000598,	RPNL1Loss=0.119779,	RCNNAcc=0.989999,	RCNNLogLoss=0.029255,	RCNNL1Loss=0.660865,	
INFO:root:Epoch[11] Batch [4020]	Speed: 4.08 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000597,	RPNL1Loss=0.119708,	RCNNAcc=0.989996,	RCNNLogLoss=0.029255,	RCNNL1Loss=0.661142,	
INFO:root:Epoch[11] Batch [4040]	Speed: 3.87 samples/sec	Train-RPNAcc=0.999885,	RPNLogLoss=0.000600,	RPNL1Loss=0.119535,	RCNNAcc=0.990001,	RCNNLogLoss=0.029248,	RCNNL1Loss=0.661475,	
INFO:root:Epoch[11] Batch [4060]	Speed: 3.87 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000598,	RPNL1Loss=0.119665,	RCNNAcc=0.989994,	RCNNLogLoss=0.029266,	RCNNL1Loss=0.661868,	
INFO:root:Epoch[11] Batch [4080]	Speed: 4.08 samples/sec	Train-RPNAcc=0.999886,	RPNLogLoss=0.000596,	RPNL1Loss=0.119758,	RCNNAcc=0.989982,	RCNNLogLoss=0.029276,	RCNNL1Loss=0.661621,	
INFO:root:Epoch[11] Batch [4100]	Speed: 3.86 samples/sec	Train-RPNAcc=0.999887,	RPNLogLoss=0.000595,	RPNL1Loss=0.119860,	RCNNAcc=0.989987,	RCNNLogLoss=0.029275,	RCNNL1Loss=0.662756,	
INFO:root:Epoch[11] Batch [4120]	Speed: 3.71 samples/sec	Train-RPNAcc=0.999887,	RPNLogLoss=0.000593,	RPNL1Loss=0.119924,	RCNNAcc=0.989987,	RCNNLogLoss=0.029259,	RCNNL1Loss=0.662787,	
INFO:root:Epoch[11] Batch [4140]	Speed: 3.84 samples/sec	Train-RPNAcc=0.999888,	RPNLogLoss=0.000591,	RPNL1Loss=0.119867,	RCNNAcc=0.989993,	RCNNLogLoss=0.029267,	RCNNL1Loss=0.662954,	
INFO:root:Epoch[11] Batch [4160]	Speed: 3.81 samples/sec	Train-RPNAcc=0.999888,	RPNLogLoss=0.000591,	RPNL1Loss=0.119811,	RCNNAcc=0.989991,	RCNNLogLoss=0.029284,	RCNNL1Loss=0.662353,	
INFO:root:Epoch[11] Batch [4180]	Speed: 3.93 samples/sec	Train-RPNAcc=0.999889,	RPNLogLoss=0.000591,	RPNL1Loss=0.119733,	RCNNAcc=0.989999,	RCNNLogLoss=0.029278,	RCNNL1Loss=0.662569,	
